2026-03-29 00:03:15 [tomcat-handler-11] INFO  : Session closing: 824e16d8-107d-9b65-05fd-8549b255ae08 - reason: null
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : New message from user: t1
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU0NSwiZXhwIjoxNzc0ODIxNDQ1fQ.QUwzr5u4c03WsUEqMdoH9T4igoQy7PA2UYZibIXZXGlYZG4E_ym0u_8eps1PLsua, Granted Authorities=[USER]]
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : Sending message to owner: 03c85f59-5da1-f614-7401-815d173f01f7
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : End of message processing - session: 03c85f59-5da1-f614-7401-815d173f01f7 from: t1
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : New message from user: t1
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU0NSwiZXhwIjoxNzc0ODIxNDQ1fQ.QUwzr5u4c03WsUEqMdoH9T4igoQy7PA2UYZibIXZXGlYZG4E_ym0u_8eps1PLsua, Granted Authorities=[USER]]
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : Sending message to owner: 03c85f59-5da1-f614-7401-815d173f01f7
2026-03-29 23:42:25 [tomcat-handler-11] INFO  : End of message processing - session: 03c85f59-5da1-f614-7401-815d173f01f7 from: t1
2026-03-29 23:42:43 [tomcat-handler-12] INFO  : Session closing: 03c85f59-5da1-f614-7401-815d173f01f7 - reason: null
2026-03-29 23:42:43 [tomcat-handler-13] INFO  : Session closing: 00382fdc-b6d2-e29b-bbb1-1330a9fad311 - reason: null
2026-03-29 23:42:43 [tomcat-handler-14] INFO  : New session connected: ae1a8b20-6687-ceda-9c99-6f7acdde0d8d, user: t1
2026-03-29 23:42:43 [tomcat-handler-16] INFO  : New message from user: t1
2026-03-29 23:42:43 [tomcat-handler-16] INFO  : End of message processing - session: ae1a8b20-6687-ceda-9c99-6f7acdde0d8d from: t1
2026-03-29 23:42:43 [tomcat-handler-15] INFO  : New session connected: 7f0c4662-9e57-4870-2045-80e94be2b8f8, user: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : New message from user: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : End of message processing - session: 7f0c4662-9e57-4870-2045-80e94be2b8f8 from: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : New message from user: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : End of message processing - session: 7f0c4662-9e57-4870-2045-80e94be2b8f8 from: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : New message from user: t1
2026-03-29 23:42:43 [tomcat-handler-17] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : End of message processing - session: 7f0c4662-9e57-4870-2045-80e94be2b8f8 from: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : New message from user: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU2MywiZXhwIjoxNzc0ODIxNDYzfQ.UHb10cVZj24AxlqNM9Bc1uKM2J-86wu1bADLrSQp-gUcItC8QJ3KgjnAzc_EGVIf, Granted Authorities=[USER]]
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : Sending message to owner: 7f0c4662-9e57-4870-2045-80e94be2b8f8
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : End of message processing - session: 7f0c4662-9e57-4870-2045-80e94be2b8f8 from: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : New message from user: t1
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU2MywiZXhwIjoxNzc0ODIxNDYzfQ.UHb10cVZj24AxlqNM9Bc1uKM2J-86wu1bADLrSQp-gUcItC8QJ3KgjnAzc_EGVIf, Granted Authorities=[USER]]
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : Sending message to owner: 7f0c4662-9e57-4870-2045-80e94be2b8f8
2026-03-29 23:42:43 [tomcat-handler-17] INFO  : End of message processing - session: 7f0c4662-9e57-4870-2045-80e94be2b8f8 from: t1
2026-03-29 23:42:47 [tomcat-handler-18] INFO  : Session closing: ae1a8b20-6687-ceda-9c99-6f7acdde0d8d - reason: null
2026-03-29 23:42:47 [tomcat-handler-19] INFO  : Session closing: 7f0c4662-9e57-4870-2045-80e94be2b8f8 - reason: null
2026-03-29 23:42:54 [tomcat-handler-20] INFO  : New session connected: d49a221a-ab2a-a7f5-3822-479c0d4bfd02, user: t1
2026-03-29 23:42:54 [tomcat-handler-22] INFO  : New message from user: t1
2026-03-29 23:42:54 [tomcat-handler-22] INFO  : End of message processing - session: d49a221a-ab2a-a7f5-3822-479c0d4bfd02 from: t1
2026-03-29 23:42:54 [tomcat-handler-21] INFO  : New session connected: d1e75840-17df-3875-ef22-45d1b7637417, user: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : New message from user: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : End of message processing - session: d1e75840-17df-3875-ef22-45d1b7637417 from: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : New message from user: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : End of message processing - session: d1e75840-17df-3875-ef22-45d1b7637417 from: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : New message from user: t1
2026-03-29 23:42:54 [tomcat-handler-23] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : End of message processing - session: d1e75840-17df-3875-ef22-45d1b7637417 from: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : New message from user: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU2NywiZXhwIjoxNzc0ODIxNDY3fQ.vuS_4yGtNS14CjbobbCazzKkV0uzRwhuGqILo_Sl7M3gaHD-DdI5cR2u8JQWXYzR, Granted Authorities=[USER]]
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : Sending message to owner: d1e75840-17df-3875-ef22-45d1b7637417
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : End of message processing - session: d1e75840-17df-3875-ef22-45d1b7637417 from: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : New message from user: t1
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU2NywiZXhwIjoxNzc0ODIxNDY3fQ.vuS_4yGtNS14CjbobbCazzKkV0uzRwhuGqILo_Sl7M3gaHD-DdI5cR2u8JQWXYzR, Granted Authorities=[USER]]
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : Sending message to owner: d1e75840-17df-3875-ef22-45d1b7637417
2026-03-29 23:42:54 [tomcat-handler-23] INFO  : End of message processing - session: d1e75840-17df-3875-ef22-45d1b7637417 from: t1
2026-03-29 23:42:59 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 23:42:59 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 23:43:01 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 23:43:01 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-29 23:43:01 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2026-03-29 23:43:01 [SpringApplicationShutdownHook] ERROR : Error java.nio.channels.ClosedChannelException - session: d1e75840-17df-3875-ef22-45d1b7637417 from: t1
2026-03-29 23:43:01 [SpringApplicationShutdownHook] ERROR : Closing session due to exception for StandardWebSocketSession[id=d1e75840-17df-3875-ef22-45d1b7637417, uri=ws://localhost:5443/ws?token=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU2NywiZXhwIjoxNzc0ODIxNDY3fQ.vuS_4yGtNS14CjbobbCazzKkV0uzRwhuGqILo_Sl7M3gaHD-DdI5cR2u8JQWXYzR]
java.io.IOException: The transformer has been closed and may no longer be used
	at org.apache.tomcat.websocket.PerMessageDeflate.sendMessagePart(PerMessageDeflate.java:358)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlockInternal(WsRemoteEndpointImplBase.java:288)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlock(WsRemoteEndpointImplBase.java:266)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlock(WsRemoteEndpointImplBase.java:250)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendPartialString(WsRemoteEndpointImplBase.java:223)
	at org.apache.tomcat.websocket.WsRemoteEndpointBasic.sendText(WsRemoteEndpointBasic.java:48)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketSession.sendTextMessage(StandardWebSocketSession.java:217)
	at org.springframework.web.socket.adapter.AbstractWebSocketSession.sendMessage(AbstractWebSocketSession.java:108)
	at pl.kamjer.shoppinglistservice.config.websocket.ConnectionBroker.handleException(ConnectionBroker.java:138)
	at pl.kamjer.shoppinglistservice.config.websocket.WebSocketHandler.handleTransportError(WebSocketHandler.java:106)
	at org.springframework.web.socket.handler.WebSocketHandlerDecorator.handleTransportError(WebSocketHandlerDecorator.java:80)
	at org.springframework.web.socket.handler.LoggingWebSocketHandlerDecorator.handleTransportError(LoggingWebSocketHandlerDecorator.java:64)
	at org.springframework.web.socket.handler.ExceptionWebSocketHandlerDecorator.handleTransportError(ExceptionWebSocketHandlerDecorator.java:68)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter.onError(StandardWebSocketHandlerAdapter.java:156)
	at org.apache.tomcat.websocket.WsSession.sendCloseMessage(WsSession.java:793)
	at org.apache.tomcat.websocket.WsSession.doClose(WsSession.java:575)
	at org.apache.tomcat.websocket.WsSession.doClose(WsSession.java:542)
	at org.apache.tomcat.websocket.WsSession.close(WsSession.java:530)
	at org.apache.tomcat.websocket.WsWebSocketContainer.destroy(WsWebSocketContainer.java:1022)
	at org.apache.tomcat.websocket.server.WsContextListener.contextDestroyed(WsContextListener.java:46)
	at org.apache.catalina.core.StandardContext.listenerStop(StandardContext.java:4090)
	at org.apache.catalina.core.StandardContext.stopInternal(StandardContext.java:4700)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1219)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1208)
	at java.base/java.util.concurrent.FutureTask.run$$$capture(FutureTask.java:317)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java)
	at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:75)
	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
	at org.apache.catalina.core.ContainerBase.stopInternal(ContainerBase.java:814)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1219)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1208)
	at java.base/java.util.concurrent.FutureTask.run$$$capture(FutureTask.java:317)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java)
	at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:75)
	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
	at org.apache.catalina.core.ContainerBase.stopInternal(ContainerBase.java:814)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.StandardService.stopInternal(StandardService.java:468)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.StandardServer.stopInternal(StandardServer.java:915)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.startup.Tomcat.stop(Tomcat.java:448)
	at org.springframework.boot.web.embedded.tomcat.TomcatWebServer.stopTomcat(TomcatWebServer.java:301)
	at org.springframework.boot.web.embedded.tomcat.TomcatWebServer.destroy(TomcatWebServer.java:374)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.doClose(ServletWebServerApplicationContext.java:182)
	at org.springframework.context.support.AbstractApplicationContext.close(AbstractApplicationContext.java:1126)
	at org.springframework.boot.SpringApplicationShutdownHook.closeAndWait(SpringApplicationShutdownHook.java:147)
	at java.base/java.lang.Iterable.forEach(Iterable.java:75)
	at org.springframework.boot.SpringApplicationShutdownHook.run(SpringApplicationShutdownHook.java:116)
	at java.base/java.lang.Thread.run(Thread.java:1583)
Caused by: java.lang.NullPointerException: Deflater has been closed
	at java.base/java.util.zip.Deflater.ensureOpen(Deflater.java:902)
	at java.base/java.util.zip.Deflater.deflate(Deflater.java:564)
	at org.apache.tomcat.websocket.PerMessageDeflate.sendMessagePart(PerMessageDeflate.java:353)
	... 51 common frames omitted
2026-03-29 23:43:01 [SpringApplicationShutdownHook] INFO  : Session closing: d1e75840-17df-3875-ef22-45d1b7637417 - reason: The web application is stopping
2026-03-29 23:43:01 [SpringApplicationShutdownHook] ERROR : Error java.nio.channels.ClosedChannelException - session: d49a221a-ab2a-a7f5-3822-479c0d4bfd02 from: t1
2026-03-29 23:43:01 [SpringApplicationShutdownHook] ERROR : Closing session due to exception for StandardWebSocketSession[id=d49a221a-ab2a-a7f5-3822-479c0d4bfd02, uri=ws://localhost:5443/ws?token=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDU2NywiZXhwIjoxNzc0ODIxNDY3fQ.vuS_4yGtNS14CjbobbCazzKkV0uzRwhuGqILo_Sl7M3gaHD-DdI5cR2u8JQWXYzR]
java.io.IOException: The transformer has been closed and may no longer be used
	at org.apache.tomcat.websocket.PerMessageDeflate.sendMessagePart(PerMessageDeflate.java:358)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlockInternal(WsRemoteEndpointImplBase.java:288)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlock(WsRemoteEndpointImplBase.java:266)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlock(WsRemoteEndpointImplBase.java:250)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendPartialString(WsRemoteEndpointImplBase.java:223)
	at org.apache.tomcat.websocket.WsRemoteEndpointBasic.sendText(WsRemoteEndpointBasic.java:48)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketSession.sendTextMessage(StandardWebSocketSession.java:217)
	at org.springframework.web.socket.adapter.AbstractWebSocketSession.sendMessage(AbstractWebSocketSession.java:108)
	at pl.kamjer.shoppinglistservice.config.websocket.ConnectionBroker.handleException(ConnectionBroker.java:138)
	at pl.kamjer.shoppinglistservice.config.websocket.WebSocketHandler.handleTransportError(WebSocketHandler.java:106)
	at org.springframework.web.socket.handler.WebSocketHandlerDecorator.handleTransportError(WebSocketHandlerDecorator.java:80)
	at org.springframework.web.socket.handler.LoggingWebSocketHandlerDecorator.handleTransportError(LoggingWebSocketHandlerDecorator.java:64)
	at org.springframework.web.socket.handler.ExceptionWebSocketHandlerDecorator.handleTransportError(ExceptionWebSocketHandlerDecorator.java:68)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter.onError(StandardWebSocketHandlerAdapter.java:156)
	at org.apache.tomcat.websocket.WsSession.sendCloseMessage(WsSession.java:793)
	at org.apache.tomcat.websocket.WsSession.doClose(WsSession.java:575)
	at org.apache.tomcat.websocket.WsSession.doClose(WsSession.java:542)
	at org.apache.tomcat.websocket.WsSession.close(WsSession.java:530)
	at org.apache.tomcat.websocket.WsWebSocketContainer.destroy(WsWebSocketContainer.java:1022)
	at org.apache.tomcat.websocket.server.WsContextListener.contextDestroyed(WsContextListener.java:46)
	at org.apache.catalina.core.StandardContext.listenerStop(StandardContext.java:4090)
	at org.apache.catalina.core.StandardContext.stopInternal(StandardContext.java:4700)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1219)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1208)
	at java.base/java.util.concurrent.FutureTask.run$$$capture(FutureTask.java:317)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java)
	at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:75)
	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
	at org.apache.catalina.core.ContainerBase.stopInternal(ContainerBase.java:814)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1219)
	at org.apache.catalina.core.ContainerBase$StopChild.call(ContainerBase.java:1208)
	at java.base/java.util.concurrent.FutureTask.run$$$capture(FutureTask.java:317)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java)
	at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:75)
	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
	at org.apache.catalina.core.ContainerBase.stopInternal(ContainerBase.java:814)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.StandardService.stopInternal(StandardService.java:468)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.core.StandardServer.stopInternal(StandardServer.java:915)
	at org.apache.catalina.util.LifecycleBase.stop(LifecycleBase.java:235)
	at org.apache.catalina.startup.Tomcat.stop(Tomcat.java:448)
	at org.springframework.boot.web.embedded.tomcat.TomcatWebServer.stopTomcat(TomcatWebServer.java:301)
	at org.springframework.boot.web.embedded.tomcat.TomcatWebServer.destroy(TomcatWebServer.java:374)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.doClose(ServletWebServerApplicationContext.java:182)
	at org.springframework.context.support.AbstractApplicationContext.close(AbstractApplicationContext.java:1126)
	at org.springframework.boot.SpringApplicationShutdownHook.closeAndWait(SpringApplicationShutdownHook.java:147)
	at java.base/java.lang.Iterable.forEach(Iterable.java:75)
	at org.springframework.boot.SpringApplicationShutdownHook.run(SpringApplicationShutdownHook.java:116)
	at java.base/java.lang.Thread.run(Thread.java:1583)
Caused by: java.lang.NullPointerException: Deflater has been closed
	at java.base/java.util.zip.Deflater.ensureOpen(Deflater.java:902)
	at java.base/java.util.zip.Deflater.deflate(Deflater.java:564)
	at org.apache.tomcat.websocket.PerMessageDeflate.sendMessagePart(PerMessageDeflate.java:353)
	... 51 common frames omitted
2026-03-29 23:43:01 [SpringApplicationShutdownHook] INFO  : Session closing: d49a221a-ab2a-a7f5-3822-479c0d4bfd02 - reason: The web application is stopping
2026-03-29 23:43:05 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-29 23:43:05 [main] INFO  : Starting ShoppingListServiceApplication using Java 21.0.3 with PID 5984 (C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService\target\classes started by kjerz in C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService)
2026-03-29 23:43:05 [main] INFO  : The following 1 profile is active: "dev"
2026-03-29 23:43:06 [main] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-29 23:43:06 [main] INFO  : Finished Spring Data repository scanning in 111 ms. Found 3 JPA repository interfaces.
2026-03-29 23:43:07 [main] INFO  : Tomcat initialized with port 5443 (http)
2026-03-29 23:43:07 [main] INFO  : Initializing ProtocolHandler ["http-nio-5443"]
2026-03-29 23:43:07 [main] INFO  : Starting service [Tomcat]
2026-03-29 23:43:07 [main] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.40]
2026-03-29 23:43:07 [main] INFO  : Initializing Spring embedded WebApplicationContext
2026-03-29 23:43:07 [main] INFO  : Root WebApplicationContext: initialization completed in 2117 ms
2026-03-29 23:43:08 [main] WARN  : Error: 1193-HY000: Unknown system variable 'WSREP_ON'
2026-03-29 23:43:08 [main] INFO  : Database: jdbc:mariadb://localhost/shopping_list_db?user=root&password=******** (MariaDB 11.7)
2026-03-29 23:43:08 [main] WARN  : Flyway upgrade recommended: MariaDB 11.7 is newer than this version of Flyway and support has not been tested. The latest supported version of MariaDB is 11.2.
2026-03-29 23:43:08 [main] INFO  : Successfully validated 1 migration (execution time 00:00.029s)
2026-03-29 23:43:08 [main] INFO  : Current version of schema `shopping_list_db`: 1
2026-03-29 23:43:08 [main] INFO  : Schema `shopping_list_db` is up to date. No migration necessary.
2026-03-29 23:43:08 [main] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-29 23:43:08 [main] INFO  : HHH000412: Hibernate ORM core version 6.5.2.Final
2026-03-29 23:43:08 [main] INFO  : HHH000026: Second-level cache disabled
2026-03-29 23:43:09 [main] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-29 23:43:09 [main] INFO  : HikariPool-1 - Starting...
2026-03-29 23:43:09 [main] INFO  : HikariPool-1 - Added connection org.mariadb.jdbc.Connection@3e4636c3
2026-03-29 23:43:09 [main] INFO  : HikariPool-1 - Start completed.
2026-03-29 23:43:09 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 23:43:10 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 23:43:10 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 23:43:12 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 23:43:12 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 23:43:12 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 23:43:14 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 23:43:14 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 23:43:14 [main] INFO  : Started ShoppingListServiceApplication in 9.079 seconds (process running for 9.392)
2026-03-29 23:43:30 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 23:43:30 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 23:43:30 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 23:43:31 [tomcat-handler-0] INFO  : New session connected: a1334c1e-3ff4-d41d-e441-4d619298bda1, user: t1
2026-03-29 23:43:31 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 23:43:31 [tomcat-handler-0] INFO  : End of message processing - session: a1334c1e-3ff4-d41d-e441-4d619298bda1 from: t1
2026-03-29 23:43:31 [tomcat-handler-1] INFO  : New session connected: 3334b9b0-8db5-8035-ef2a-bcf21c005427, user: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : New message from user: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : End of message processing - session: 3334b9b0-8db5-8035-ef2a-bcf21c005427 from: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : New message from user: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : End of message processing - session: 3334b9b0-8db5-8035-ef2a-bcf21c005427 from: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : New message from user: t1
2026-03-29 23:43:31 [tomcat-handler-2] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : End of message processing - session: 3334b9b0-8db5-8035-ef2a-bcf21c005427 from: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : New message from user: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDYwOSwiZXhwIjoxNzc0ODIxNTA5fQ.YoWOxrB0rfDiZiADrGLzhx2s0-kXuIObPHMweHlpFJQ0Pfxdq0cSmbu93-3LR-KA, Granted Authorities=[USER]]
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : Sending message to owner: 3334b9b0-8db5-8035-ef2a-bcf21c005427
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : End of message processing - session: 3334b9b0-8db5-8035-ef2a-bcf21c005427 from: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : New message from user: t1
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgyMDYwOSwiZXhwIjoxNzc0ODIxNTA5fQ.YoWOxrB0rfDiZiADrGLzhx2s0-kXuIObPHMweHlpFJQ0Pfxdq0cSmbu93-3LR-KA, Granted Authorities=[USER]]
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : Sending message to owner: 3334b9b0-8db5-8035-ef2a-bcf21c005427
2026-03-29 23:43:31 [tomcat-handler-2] INFO  : End of message processing - session: 3334b9b0-8db5-8035-ef2a-bcf21c005427 from: t1
2026-03-29 23:43:38 [tomcat-handler-3] INFO  : Session closing: a1334c1e-3ff4-d41d-e441-4d619298bda1 - reason: null
2026-03-29 23:43:38 [tomcat-handler-4] INFO  : Session closing: 3334b9b0-8db5-8035-ef2a-bcf21c005427 - reason: null
2026-03-29 23:43:42 [tomcat-handler-5] INFO  : New session connected: 765ef68d-f463-0bbf-4354-c1e4da7e0803, user: t1
2026-03-29 23:43:42 [tomcat-handler-7] INFO  : New message from user: t1
2026-03-29 23:43:42 [tomcat-handler-7] INFO  : End of message processing - session: 765ef68d-f463-0bbf-4354-c1e4da7e0803 from: t1
2026-03-29 23:43:42 [tomcat-handler-6] INFO  : New session connected: 47b65195-5431-81f6-9e6a-8e741fbeb33b, user: t1
2026-03-29 23:43:42 [tomcat-handler-8] INFO  : New message from user: t1
2026-03-29 23:43:42 [tomcat-handler-8] INFO  : End of message processing - session: 47b65195-5431-81f6-9e6a-8e741fbeb33b from: t1
2026-03-29 23:43:42 [tomcat-handler-8] INFO  : New message from user: t1
