2026-03-04 19:29:23 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-04 21:27:38 [tomcat-handler-161] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-162] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-162] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-163] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-163] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : New message from user: t1
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 2
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 3
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 4
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 4
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 5
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 5
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 6
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 7
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 22
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 23
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 24
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to NONE data: 25
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Attempting to UPDATE data: 26
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : Sending message to owner: 0e39dfab-7a8a-7c55-8626-44f1c3735539
2026-03-04 21:27:38 [tomcat-handler-164] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:28:11 [tomcat-handler-165] INFO  : New message from user: t1
2026-03-04 21:28:11 [tomcat-handler-165] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:28:11 [tomcat-handler-165] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:28:17 [tomcat-handler-166] INFO  : New message from user: t1
2026-03-04 21:28:17 [tomcat-handler-166] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:28:17 [tomcat-handler-166] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:01 [tomcat-handler-167] INFO  : New message from user: t1
2026-03-04 21:29:01 [tomcat-handler-167] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:01 [tomcat-handler-167] INFO  : End of message processing - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:29 [tomcat-handler-168] ERROR : Error null - session: 0e39dfab-7a8a-7c55-8626-44f1c3735539 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:29 [tomcat-handler-169] ERROR : Error null - session: 6268246b-a560-1c00-362e-96f5a67cefe5 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:29 [tomcat-handler-168] INFO  : Session closing: 0e39dfab-7a8a-7c55-8626-44f1c3735539 - reason: null
2026-03-04 21:29:29 [tomcat-handler-169] INFO  : Session closing: 6268246b-a560-1c00-362e-96f5a67cefe5 - reason: null
2026-03-04 21:29:53 [tomcat-handler-170] INFO  : New session connected: 9e12671f-fe07-7485-a87b-48dc55869197, user: t1
2026-03-04 21:29:53 [tomcat-handler-171] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-171] INFO  : End of message processing - session: 9e12671f-fe07-7485-a87b-48dc55869197 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-172] INFO  : New session connected: f1d24771-931b-7c59-8f72-21049448ff14, user: t1
2026-03-04 21:29:53 [tomcat-handler-173] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-173] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-174] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-174] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-175] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-175] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-176] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-176] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-177] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-177] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-178] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-178] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-179] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-179] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-180] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-180] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-181] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-181] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-182] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-182] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-183] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-183] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-184] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-184] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : New message from user: t1
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 2
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 3
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 4
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 4
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 5
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 5
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 6
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 7
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 22
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 23
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 24
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 25
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to NONE data: 26
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Attempting to UPDATE data: 30
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : Sending message to owner: f1d24771-931b-7c59-8f72-21049448ff14
2026-03-04 21:29:53 [tomcat-handler-185] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:30:43 [tomcat-handler-186] INFO  : New message from user: t1
2026-03-04 21:30:43 [tomcat-handler-186] INFO  : /putShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:30:43 [tomcat-handler-186] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:30:52 [tomcat-handler-187] INFO  : New message from user: t1
2026-03-04 21:30:52 [tomcat-handler-187] INFO  : /postShoppingItem connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:30:52 [tomcat-handler-187] INFO  : End of message processing - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:05 [tomcat-handler-188] ERROR : Error null - session: f1d24771-931b-7c59-8f72-21049448ff14 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:05 [tomcat-handler-189] ERROR : Error null - session: 9e12671f-fe07-7485-a87b-48dc55869197 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:05 [tomcat-handler-188] INFO  : Session closing: f1d24771-931b-7c59-8f72-21049448ff14 - reason: null
2026-03-04 21:33:05 [tomcat-handler-189] INFO  : Session closing: 9e12671f-fe07-7485-a87b-48dc55869197 - reason: null
2026-03-04 21:33:12 [tomcat-handler-190] INFO  : New session connected: 0aab2e2a-b132-024a-b7bf-0ff8eecec62a, user: t1
2026-03-04 21:33:12 [tomcat-handler-191] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-191] INFO  : End of message processing - session: 0aab2e2a-b132-024a-b7bf-0ff8eecec62a from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-192] INFO  : New session connected: f3067cd5-f979-0e12-ad8b-7dea3b32785f, user: t1
2026-03-04 21:33:12 [tomcat-handler-193] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-193] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-194] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-194] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-195] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-195] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-196] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-196] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-197] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-197] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-198] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-198] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-199] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-199] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-200] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-200] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-201] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-201] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-202] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-202] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-203] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-203] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-204] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-204] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : New message from user: t1
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 2
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 3
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 4
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 4
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 5
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 5
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 6
2026-03-04 21:33:12 [tomcat-handler-207] INFO  : Attempting to NONE data: 7
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 22
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 23
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 24
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 25
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 26
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 30
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Attempting to NONE data: 33
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : Sending message to owner: f3067cd5-f979-0e12-ad8b-7dea3b32785f
2026-03-04 21:33:13 [tomcat-handler-207] INFO  : End of message processing - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:23 [tomcat-handler-208] ERROR : Error null - session: f3067cd5-f979-0e12-ad8b-7dea3b32785f from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:23 [tomcat-handler-209] ERROR : Error null - session: 0aab2e2a-b132-024a-b7bf-0ff8eecec62a from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-03-04 21:33:23 [tomcat-handler-208] INFO  : Session closing: f3067cd5-f979-0e12-ad8b-7dea3b32785f - reason: null
2026-03-04 21:33:23 [tomcat-handler-209] INFO  : Session closing: 0aab2e2a-b132-024a-b7bf-0ff8eecec62a - reason: null
2026-03-04 21:35:07 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-04 21:35:07 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-04 21:35:09 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-04 21:35:09 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-04 21:35:09 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
